comment_id,parent_youtube_comment_id,youtube_fan_id,content,archived,timestamp,video_title,total_comments,total_replies,responses,sec_comment,account_title,thumbnail_url
3572,,2026,"It feels like the Blue Stones are succumbing to the avail of lo-fi R&B styles everyone else is mimicking. I miss the rough anthemic sounds of Black Holes. The whole reason I fell in love with this band was the unique guitar style and shout-along choruses, it sucks to see them devolve into this. Hopefully we see more tracks like Grim on the upcoming album",true,1586375906000,Careless [Visualizer Lyric Video],1,0,1,,Haden Hiebert,https://yt3.ggpht.com/a/AATXAJzbGY3ITng-o0XDxjicbLf7GwRFLkb0ZMmGnuIX=s48-c-k-c0xffffffff-no-rj-mo
356404,356391,253168,"Also good to listen to at the gym, IMO",false,1603351602000,The Blue Stones - Shakin' Off The Rust (Live on Display),2,1,0,1603318346000,Francine Smith,https://yt3.ggpht.com/a/AATXAJzYw5wAIgs1e2_HBGHAKpzeKJvypN1LdYA0qQ=s48-c-k-c0xffffffff-no-rj-mo
4087,,2489,Sounds like Dorthy's band.,false,1586463756000,The Blue Stones - Shakin' Off The Rust [Official Lyric Video],1,0,0,,Jack Malone,https://yt3.ggpht.com/a/AATXAJxTXgXjjbS6mPIaHLaMS4O-c_R-EuJ-lgUFHCyq=s48-c-k-c0xffffffff-no-rj-mo
4965,,3255,Blue Stones Rock 🎸,false,1551812657000,"The Blue Stones ""Black Holes (Solid Ground)"" [Official Lyric Video]",3,0,0,1551812736000,Tom Arrow,https://yt3.ggpht.com/a/AATXAJzjPB03HGQdTbbIIGoorv_OTyRCe_m1hn2nIQ=s48-c-k-c0xffffffff-no-rj-mo
933977,4011,603488,Congratulations!!,false,1600337679000,The Blue Stones - Shakin' Off The Rust [Official Lyric Video],,,,,LCol. Darcy,https://yt3.ggpht.com/ytc/AAUvwnjoMKmgHCDTuCoYLyMTzYWyjtoZwirEBTvSkazdzw=s48-c-k-c0xffffffff-no-rj-mo
4288,,2675,sounds a bit like sunshine of your love for the guitar chords,false,1571353169000,The Blue Stones - Shakin' Off The Rust [Official Lyric Video],1,0,0,,Marigold's Breath,https://yt3.ggpht.com/a/AATXAJyAA084q1Kqu5op7YTxBufpUOtczQP1rEelP3rHFQ=s48-c-k-c0xffffffff-no-rj-mo
3486,,1952,Awesome,false,1588324936000,Late night piano jam,1,0,0,,Trace Geworsky,https://yt3.ggpht.com/a/AATXAJwXeU45znOjEvPb1aRzAtnuUmtRNrU5tSfRG2Pe-w=s48-c-k-c0xffffffff-no-rj-mo
4149,,2550,"BE ALIVE
BE BOLD
BE DIFFERENT


WHEN LIFE COMES AT YOU, TAME IT!


THE NEW PEUGEOT 5008


DON'T FIT IN, STAND OUT",false,1578519072000,The Blue Stones - Shakin' Off The Rust [Official Lyric Video],1,0,0,,Beardy,https://yt3.ggpht.com/a/AATXAJxecKfni2BDlC6wObWStTL7Nnagd7vHVSFA6apX0Q=s48-c-k-c0xffffffff-no-rj-mo
4388,,2329,❤,false,1570862870000,The Blue Stones - Shakin' Off The Rust [Official Lyric Video],2,0,0,1570862870000,Domi Perez,https://yt3.ggpht.com/a/AATXAJzCVgOGHAoHAWhcP0emKr0Uk-diDZWL4Yn4ASJGbw=s48-c-k-c0xffffffff-no-rj-mo
933829,3541,,slow burns are the best sometimes,false,1596757150000,Careless [Visualizer Lyric Video],,,,,,
628121,,417532,"Amazing, thanks guy! Sounds awesome. I've got a ticket burning a hole in my pocket. one day!!!!!",false,1604609675000,The Blue Stones - Live on Display,1,0,0,,Jese Wiens,https://yt3.ggpht.com/ytc/AAUvwnirhd1P1ZVUqOiNvmtT9oFYrG771TG8FVcGq_ZY=s48-c-k-c0xffffffff-no-rj-mo
